FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
306,BC,50.7229,-119.1994,2023,6,25,2023-06-25,0.009,H,Fire,FUL
307,BC,49.3733999999999,-121.6439,2023,3,30,2023-03-30,14.6,U,Fire,FUL
308,BC,49.4799999999999,-115.5878,2023,10,4,2023-10-04,0.009,H,Fire,FUL
309,BC,49.338,-121.8452,2023,6,3,2023-06-03,0.9,U,Fire,FUL
310,BC,50.1096999999999,-125.4196,2023,6,8,2023-06-08,0.46,H,Fire,FUL
311,BC,54.0276,-124.965999999999,2023,7,30,2023-07-30,0.009,H,Fire,FUL
312,BC,49.3528999999999,-123.3395,2023,5,25,2023-05-25,0.009,H,Fire,FUL
313,BC,56.0829,-120.708,2023,1,1,2023-01-01,3.4,H,Fire,FUL
314,BC,53.5533,-122.6301,2023,4,20,2023-04-20,16.5,H,Fire,FUL
315,BC,49.2575,-124.8848,2023,9,24,2023-09-24,0.009,H,Fire,MOD
316,BC,55.6734,-120.1005,2023,4,30,2023-04-30,1.0,H,Fire,FUL
317,BC,52.8628,-119.3584,2023,9,27,2023-09-27,0.009,H,Fire,MON
318,BC,52.4251,-122.6048,2023,9,15,2023-09-15,0.19,H,Fire,FUL
319,BC,48.6090999999999,-124.4301,2023,5,11,2023-05-11,0.7,H,Fire,FUL
320,BC,49.0805999999999,-124.0714,2023,7,22,2023-07-22,0.009,H,Fire,FUL
321,BC,49.0882,-124.3767,2023,9,17,2023-09-17,0.009,H,Fire,FUL
322,BC,52.3877,-126.5905,2023,6,1,2023-06-01,0.009,H,Fire,FUL
323,BC,48.6715,-123.6606,2023,6,22,2023-06-22,0.009,H,Fire,FUL
324,BC,50.1970999999999,-119.1741,2023,5,27,2023-05-27,0.009,H,Fire,FUL
325,BC,49.6195999999999,-124.4054,2023,5,9,2023-05-09,0.05,H,Fire,FUL
326,BC,49.5225999999999,-119.626,2023,6,12,2023-06-12,0.009,H,Fire,FUL
327,BC,49.6938,-122.9149,2023,7,4,2023-07-04,21.0,H,Fire,FUL
328,BC,49.3532999999999,-122.022,2023,6,4,2023-06-04,78.0,H,Fire,FUL
329,BC,49.3115,-122.243799999999,2023,7,4,2023-07-04,215.0,H,Fire,MOD
330,BC,49.4836999999999,-121.988699999999,2023,6,3,2023-06-03,767.2,H,Fire,MOD
331,BC,55.2481999999999,-127.7183,2023,6,12,2023-06-12,0.74,H,Fire,FUL
332,BC,50.4953,-115.9053,2023,5,16,2023-05-16,0.009,H,Fire,FUL
333,BC,55.9529,-120.336,2023,9,20,2023-09-20,0.13,H,Fire,MON
334,BC,49.8340999999999,-119.7925,2023,5,12,2023-05-12,0.009,H,Fire,FUL
335,BC,56.6987999999999,-120.973299999999,2023,8,21,2023-08-21,0.009,H,Fire,FUL
336,BC,55.7926,-121.952,2023,5,6,2023-05-06,1.69,H,Fire,FUL
337,BC,48.4108999999999,-123.8586,2023,7,2,2023-07-02,0.25,H,Fire,FUL
338,BC,53.8776,-122.640199999999,2023,5,5,2023-05-05,0.2,H,Fire,FUL
339,BC,56.5159999999999,-122.2482,2023,5,13,2023-05-13,0.76,H,Fire,FUL
340,BC,55.6428,-122.1332,2023,9,13,2023-09-13,0.009,H,Fire,FUL
341,BC,56.5249,-121.789199999999,2023,9,15,2023-09-15,0.009,H,Fire,FUL
342,BC,50.1745,-125.1854,2023,8,17,2023-08-17,1.9,H,Fire,FUL
343,BC,50.1758,-125.189899999999,2023,9,11,2023-09-11,0.009,N,Fire,FUL
344,BC,55.7051,-120.3464,2023,9,13,2023-09-13,0.5,H,Fire,FUL
345,BC,54.8778,-127.1665,2023,6,8,2023-06-08,0.5,H,Fire,FUL
346,BC,50.0459,-119.500699999999,2023,7,17,2023-07-17,4.08,H,Fire,FUL
347,BC,55.6912,-121.6146,2023,7,1,2023-07-01,0.15,H,Fire,FUL
348,BC,56.7325,-121.1392,2023,9,1,2023-09-01,0.009,H,Fire,FUL
349,BC,52.3787,-126.632099999999,2023,8,12,2023-08-12,0.009,H,Fire,FUL
350,BC,51.9842999999999,-122.6356,2023,4,26,2023-04-26,60.0,H,Fire,FUL
351,BC,51.4604,-117.0943,2023,5,30,2023-05-30,0.009,H,Fire,FUL
352,BC,54.4309,-126.7604,2023,4,25,2023-04-25,0.2,H,Fire,FUL
353,BC,49.2761,-124.7333,2023,8,16,2023-08-16,0.1,H,Fire,FUL
354,BC,55.7096,-121.3035,2023,8,23,2023-08-23,0.009,H,Fire,FUL
355,BC,52.4422,-126.3352,2023,6,14,2023-06-14,0.09,H,Fire,FUL
356,BC,52.999,-119.303299999999,2023,5,4,2023-05-04,0.009,H,Fire,FUL
357,BC,52.3988,-126.468,2023,8,17,2023-08-17,0.009,N,Fire,FUL
358,BC,53.7854,-122.7162,2023,5,5,2023-05-05,0.25,H,Fire,FUL
359,BC,54.0668,-124.9555,2023,6,8,2023-06-08,0.009,H,Fire,FUL
360,BC,53.8671999999999,-123.3191,2023,8,13,2023-08-13,0.009,H,Fire,FUL
361,BC,56.1004999999999,-120.8597,2023,5,17,2023-05-17,1.4,H,Fire,FUL
362,BC,55.1146999999999,-121.158,2023,7,11,2023-07-11,0.95,H,Fire,FUL
363,BC,55.3459,-120.3588,2023,5,6,2023-05-06,2.0,H,Fire,FUL
364,BC,49.4142999999999,-121.3181,2023,8,12,2023-08-12,0.009,H,Fire,FUL
365,BC,56.9463,-121.4378,2023,6,19,2023-06-19,0.2,H,Fire,FUL
366,BC,50.0591999999999,-124.8372,2023,6,28,2023-06-28,0.0,H,Fire,FUL
367,BC,49.9104,-123.1651,2023,8,26,2023-08-26,0.009,H,Fire,FUL
368,BC,50.0947,-120.7228,2023,8,14,2023-08-14,4.0,H,Fire,FUL
369,BC,51.222,-120.0433,2023,7,9,2023-07-09,0.1,H,Fire,FUL
370,BC,53.7924,-122.4121,2023,9,9,2023-09-09,0.009,H,Fire,FUL
371,BC,49.1963999999999,-115.1416,2023,5,12,2023-05-12,9.98,H,Fire,FUL
372,BC,49.8308,-125.6289,2023,7,1,2023-07-01,0.04,H,Fire,FUL
373,BC,50.2661,-120.4239,2023,6,8,2023-06-08,0.009,H,Fire,FUL
374,BC,50.2785,-120.4045,2023,6,8,2023-06-08,0.009,H,Fire,FUL
375,BC,49.3367999999999,-121.3212,2023,9,17,2023-09-17,0.19,H,Fire,FUL
376,BC,50.1756,-119.4425,2023,7,9,2023-07-09,0.6,H,Fire,FUL
377,BC,56.5456,-122.3678,2023,9,20,2023-09-20,0.5,H,Fire,FUL
378,BC,49.4795999999999,-115.4044,2023,9,26,2023-09-26,0.009,H,Fire,FUL
379,BC,50.6368,-119.0445,2023,10,3,2023-10-03,0.009,H,Fire,FUL
380,BC,58.8076999999999,-122.5758,2023,10,26,2023-10-26,0.2,H,Fire,FUL
381,BC,59.1388,-120.333699999999,2023,5,15,2023-05-15,0.0,H,Fire,MOD
382,BC,52.1159,-124.048599999999,2023,10,25,2023-10-25,0.009,H,Fire,FUL
383,BC,52.0615,-121.8756,2023,10,20,2023-10-20,0.009,H,Fire,FUL
384,BC,50.4065999999999,-121.3726,2023,8,8,2023-08-08,0.45,H,Fire,FUL
385,BC,54.0627,-124.914,2023,8,5,2023-08-05,0.009,H,Fire,MON
386,BC,53.6024,-120.7024,2023,5,19,2023-05-19,0.009,H,Fire,FUL
387,BC,55.143,-127.776,2023,6,27,2023-06-27,0.1,H,Fire,FUL
388,BC,53.6041,-120.708299999999,2023,4,22,2023-04-22,0.2,H,Fire,FUL
389,BC,53.5694,-120.6794,2023,5,10,2023-05-10,0.5,H,Fire,FUL
390,BC,49.6629,-116.801199999999,2023,5,12,2023-05-12,0.009,H,Fire,FUL
391,BC,50.7757999999999,-120.7142,2023,6,5,2023-06-05,1.6,H,Fire,FUL
392,BC,58.7582,-124.9731,2023,9,7,2023-09-07,0.009,H,Fire,FUL
393,BC,52.1512999999999,-123.8433,2023,8,28,2023-08-28,0.009,H,Fire,MOD
394,BC,49.1218,-123.7686,2023,5,19,2023-05-19,0.009,H,Fire,FUL
395,BC,48.4656,-123.6738,2023,7,2,2023-07-02,0.009,H,Fire,FUL
396,BC,50.441,-116.2653,2023,9,13,2023-09-13,0.009,H,Fire,FUL
397,BC,49.5713,-121.8112,2023,5,19,2023-05-19,0.009,H,Fire,FUL
398,BC,49.0867999999999,-120.6078,2023,8,4,2023-08-04,0.009,H,Fire,FUL
399,BC,54.4968,-128.613499999999,2023,9,10,2023-09-10,0.1,H,Fire,FUL
400,BC,50.5784,-120.4644,2023,11,13,2023-11-13,0.009,H,Fire,FUL
401,BC,48.7871,-125.173599999999,2023,5,31,2023-05-31,0.04,H,Fire,FUL
402,BC,49.8873,-123.1801,2023,4,5,2023-04-05,0.009,H,Fire,FUL
403,BC,49.2231,-124.2035,2023,5,21,2023-05-21,0.009,H,Fire,FUL
404,BC,50.81,-119.7275,2023,3,23,2023-03-23,1.34,H,Fire,FUL
405,BC,49.0857,-121.9503,2023,9,17,2023-09-17,0.009,H,Fire,FUL
406,BC,50.0626,-124.8208,2023,4,16,2023-04-16,0.002,H,Fire,FUL
407,BC,48.5163,-123.5852,2023,9,20,2023-09-20,0.02,H,Fire,FUL
408,BC,49.7819999999999,-119.4633,2023,8,3,2023-08-03,0.009,H,Fire,FUL
409,BC,49.3629,-121.3737,2023,7,23,2023-07-23,0.009,H,Fire,FUL
410,BC,48.4649,-124.0582,2023,8,20,2023-08-20,0.05,H,Fire,FUL
411,BC,49.3654999999999,-123.2735,2023,6,26,2023-06-26,0.4,H,Fire,FUL
412,BC,49.8648999999999,-126.6741,2023,6,20,2023-06-20,0.04,H,Fire,FUL
413,BC,48.9542,-123.8117,2023,6,4,2023-06-04,0.009,H,Fire,FUL
414,BC,49.878,-125.7092,2023,8,19,2023-08-19,0.009,H,Fire,FUL
415,BC,48.7785,-124.8782,2023,7,2,2023-07-02,16.6,H,Fire,FUL
416,BC,49.9386999999999,-119.5279,2023,6,11,2023-06-11,0.7,H,Fire,FUL
417,BC,48.4701,-123.4667,2023,6,25,2023-06-25,0.1,H,Fire,FUL
418,BC,50.5566,-116.0838,2023,10,7,2023-10-07,1.1,H,Fire,FUL
419,BC,48.4067,-123.5143,2023,6,30,2023-06-30,0.1,H,Fire,FUL
420,BC,51.8913,-123.2319,2023,4,21,2023-04-21,47.7599999999999,H,Fire,MOD
421,BC,56.9339999999999,-120.977999999999,2023,5,2,2023-05-02,4.0,H,Fire,FUL
422,BC,48.4256,-124.062299999999,2023,5,18,2023-05-18,0.009,H,Fire,FUL
423,BC,50.3369,-125.897499999999,2023,4,29,2023-04-29,0.009,H,Fire,FUL
424,BC,56.3496,-120.9103,2023,4,28,2023-04-28,4.0,H,Fire,FUL
425,BC,53.0225999999999,-124.7984,2023,9,17,2023-09-17,10.5,H,Fire,FUL
426,BC,51.8434,-120.9834,2023,9,9,2023-09-09,0.1,H,Fire,FUL
427,BC,55.7520999999999,-120.4799,2023,4,28,2023-04-28,2.0,H,Fire,FUL
428,BC,53.0504,-122.532,2023,4,30,2023-04-30,0.6,H,Fire,FUL
429,BC,55.7132999999999,-120.643,2023,4,30,2023-04-30,3.9,H,Fire,FUL
430,BC,52.1304,-121.9469,2023,4,29,2023-04-29,0.1,H,Fire,FUL
431,BC,51.0020999999999,-120.2217,2023,4,5,2023-04-05,0.5,H,Fire,FUL
432,BC,51.2218,-121.5616,2023,4,28,2023-04-28,10.5,H,Fire,FUL
433,BC,50.0655,-119.435599999999,2023,2,8,2023-02-08,0.65,H,Fire,FUL
434,BC,51.6071999999999,-121.2256,2023,4,17,2023-04-17,1.03,H,Fire,FUL
435,BC,49.8757,-119.4535,2023,8,16,2023-08-16,0.009,H,Fire,FUL
436,BC,55.6775,-120.1148,2023,5,3,2023-05-03,1.96,H,Fire,FUL
437,BC,51.3708999999999,-120.9989,2023,4,29,2023-04-29,113.0,H,Fire,FUL
438,BC,50.3125,-122.6772,2023,4,27,2023-04-27,0.3,H,Fire,FUL
439,BC,56.4061,-121.2086,2023,10,6,2023-10-06,0.009,H,Fire,FUL
440,BC,54.0893999999999,-122.5859,2023,4,29,2023-04-29,0.62,H,Fire,FUL
441,BC,51.3066999999999,-121.3799,2023,4,30,2023-04-30,3.78,H,Fire,FUL
442,BC,58.8462999999999,-122.6588,2023,4,4,2023-04-04,1.25,H,Fire,FUL
443,BC,55.9870999999999,-120.5132,2023,5,13,2023-05-13,25.8599999999999,H,Fire,FUL
444,BC,56.271,-119.9341,2023,5,1,2023-05-01,6422.17,H,Fire,FUL
445,BC,51.6790999999999,-121.2993,2023,4,8,2023-04-08,0.009,H,Fire,FUL
446,BC,50.0777,-117.917599999999,2023,4,29,2023-04-29,0.1,H,Fire,FUL
447,BC,49.1428,-115.1008,2023,5,1,2023-05-01,0.1,H,Fire,FUL
448,BC,50.0392999999999,-117.9004,2023,5,14,2023-05-14,0.1,H,Fire,FUL
449,BC,56.1679999999999,-121.7653,2023,6,24,2023-06-24,12.0,H,Fire,MON
450,BC,50.2610999999999,-122.5057,2023,4,5,2023-04-05,0.7,H,Fire,FUL
451,BC,56.0737,-120.6919,2023,4,28,2023-04-28,9.76,H,Fire,FUL
452,BC,52.1004999999999,-124.2352,2023,4,6,2023-04-06,4.79,H,Fire,FUL
453,BC,50.0921999999999,-120.7699,2023,3,17,2023-03-17,1.27,H,Fire,FUL
454,BC,52.1206,-123.2388,2023,6,5,2023-06-05,0.1,H,Fire,FUL
455,BC,49.8727999999999,-119.5959,2023,7,15,2023-07-15,0.009,H,Fire,FUL
456,BC,50.149,-120.925299999999,2023,3,18,2023-03-18,0.1,H,Fire,FUL
457,BC,50.6145,-120.176599999999,2023,3,27,2023-03-27,0.41,H,Fire,FUL
458,BC,56.3481999999999,-121.1924,2023,5,13,2023-05-13,0.2,H,Fire,FUL
459,BC,50.134,-117.8013,2023,8,3,2023-08-03,0.009,H,Fire,FUL
460,BC,56.3376,-121.101299999999,2023,5,3,2023-05-03,89.0,H,Fire,FUL
461,BC,51.518,-120.8383,2023,4,27,2023-04-27,0.1,H,Fire,MOD
462,BC,56.5319,-121.9246,2023,5,1,2023-05-01,385.0,H,Fire,FUL
463,BC,54.2426,-125.7928,2023,5,20,2023-05-20,0.009,H,Fire,MON
464,BC,54.8733,-127.264,2023,4,29,2023-04-29,3.54,H,Fire,FUL
465,BC,54.7999999999999,-127.1897,2023,5,4,2023-05-04,1.3,H,Fire,MOD
466,BC,51.6236,-119.9411,2023,3,30,2023-03-30,0.98,H,Fire,FUL
467,BC,50.4328999999999,-120.314899999999,2023,3,30,2023-03-30,65.0,H,Fire,FUL
468,BC,54.7098999999999,-127.056299999999,2023,4,24,2023-04-24,3.6,H,Fire,FUL
469,BC,50.8489,-120.9569,2023,4,15,2023-04-15,2.0,H,Fire,MON
470,BC,56.7107,-121.0695,2023,4,28,2023-04-28,154.0,H,Fire,FUL
471,BC,49.4448999999999,-123.2393,2023,7,30,2023-07-30,0.1,H,Fire,FUL
472,BC,49.3575999999999,-121.4393,2023,10,14,2023-10-14,0.009,U,Fire,FUL
473,BC,49.8716999999999,-119.3195,2023,11,30,2023-11-30,0.009,H,Fire,MON
474,BC,49.9981,-119.2835,2023,6,24,2023-06-24,0.009,H,Fire,FUL
475,BC,49.1163999999999,-119.151,2023,7,2,2023-07-02,0.009,H,Fire,FUL
476,BC,49.1210999999999,-123.9332,2023,7,19,2023-07-19,0.009,H,Fire,FUL
477,BC,48.9483,-123.8204,2023,10,6,2023-10-06,0.009,H,Fire,FUL
478,BC,50.1638,-120.882499999999,2023,3,21,2023-03-21,0.4,H,Fire,FUL
479,BC,50.0505,-120.8432,2023,3,28,2023-03-28,7.17,H,Fire,FUL
480,BC,50.1469,-120.8489,2023,4,29,2023-04-29,38.6499999999999,H,Fire,FUL
481,BC,50.0384999999999,-120.8574,2023,4,15,2023-04-15,17.0,H,Fire,FUL
482,BC,50.033,-120.8706,2023,5,16,2023-05-16,0.01,H,Fire,FUL
483,BC,49.4406,-120.295199999999,2023,3,19,2023-03-19,2.2,H,Fire,FUL
484,BC,51.9378999999999,-123.1412,2023,5,15,2023-05-15,0.009,H,Fire,FUL
485,BC,50.5651,-121.2967,2023,4,4,2023-04-04,16.03,H,Fire,FUL
486,BC,51.5210999999999,-124.1619,2023,4,6,2023-04-06,2.0,H,Fire,MON
487,BC,50.7916999999999,-119.7597,2023,4,20,2023-04-20,5.7,H,Fire,FUL
488,BC,50.0422999999999,-120.8439,2023,4,16,2023-04-16,0.9,H,Fire,FUL
489,BC,49.9981999999999,-121.5258,2023,4,27,2023-04-27,0.009,H,Fire,FUL
490,BC,49.9166999999999,-121.4445,2023,9,15,2023-09-15,0.009,H,Fire,FUL
491,BC,53.9844,-123.825,2023,5,13,2023-05-13,0.2,H,Fire,FUL
492,BC,55.8759,-121.4149,2023,5,6,2023-05-06,1.5,H,Fire,FUL
493,BC,51.1721,-120.1481,2023,4,14,2023-04-14,0.124,H,Fire,FUL
494,BC,49.9647999999999,-125.437,2023,6,24,2023-06-24,0.45,H,Fire,FUL
495,BC,51.7933999999999,-122.5475,2023,10,14,2023-10-14,0.009,H,Fire,FUL
496,BC,50.1903,-125.2015,2023,5,21,2023-05-21,0.009,H,Fire,FUL
497,BC,53.8331999999999,-122.7214,2023,5,4,2023-05-04,2.0,H,Fire,FUL
498,BC,55.8354,-121.8479,2023,4,28,2023-04-28,120.0,H,Fire,FUL
499,BC,50.0703999999999,-125.6329,2023,7,7,2023-07-07,0.009,H,Fire,FUL
500,BC,56.6541,-121.7094,2023,6,11,2023-06-11,0.009,H,Fire,FUL
501,BC,49.1514,-115.1259,2023,7,14,2023-07-14,0.1,H,Fire,FUL
502,BC,49.2242,-124.4323,2023,5,28,2023-05-28,0.02,H,Fire,FUL
503,BC,52.7689,-119.1574,2023,8,7,2023-08-07,0.009,H,Fire,FUL
504,BC,49.5046,-119.6333,2023,8,19,2023-08-19,0.3,H,Fire,FUL
505,BC,49.1548,-115.1341,2023,7,14,2023-07-14,0.009,H,Fire,FUL
506,BC,48.7301,-124.175299999999,2023,7,4,2023-07-04,0.009,H,Fire,FUL
507,BC,50.7258,-119.5532,2023,9,15,2023-09-15,0.009,H,Fire,FUL
508,BC,52.2944,-121.4431,2023,5,18,2023-05-18,0.009,H,Fire,FUL
509,BC,48.4825,-123.4635,2023,8,21,2023-08-21,0.11,H,Fire,FUL
510,BC,50.1672,-123.392,2023,8,19,2023-08-19,0.1,H,Fire,FUL
511,BC,55.9598,-120.6104,2023,5,18,2023-05-18,3.0,H,Fire,FUL
512,BC,50.6193,-120.45,2023,5,30,2023-05-30,0.009,H,Fire,FUL
513,BC,56.4318,-120.8672,2023,4,27,2023-04-27,2.0,H,Fire,MON
514,BC,52.0427,-123.2098,2023,4,15,2023-04-15,18.1,H,Fire,FUL
515,BC,51.9191,-123.1273,2023,4,27,2023-04-27,21.4899999999999,H,Fire,MOD
516,BC,53.9846999999999,-123.825,2023,4,30,2023-04-30,0.6,H,Fire,FUL
517,BC,50.2396,-120.4576,2023,6,5,2023-06-05,7.62,H,Fire,FUL
518,BC,54.7485,-128.7725,2023,5,28,2023-05-28,0.83,H,Fire,FUL
519,BC,53.9112999999999,-123.638,2023,6,24,2023-06-24,0.5,H,Fire,FUL
520,BC,56.2845999999999,-121.223299999999,2023,6,1,2023-06-01,3.6,H,Fire,FUL
521,BC,49.0589999999999,-123.9681,2023,6,4,2023-06-04,0.009,H,Fire,FUL
522,BC,51.1071999999999,-116.7026,2023,10,1,2023-10-01,0.202,H,Fire,FUL
523,BC,54.0994,-124.8156,2023,6,9,2023-06-09,0.2,H,Fire,FUL
524,BC,54.2911,-124.8198,2023,8,3,2023-08-03,0.48,H,Fire,FUL
525,BC,53.5568,-121.7668,2023,5,19,2023-05-19,55.0,N,Fire,FUL
526,BC,49.0932999999999,-115.1216,2023,5,21,2023-05-21,0.009,N,Fire,FUL
527,BC,49.0887999999999,-114.4491,2023,8,4,2023-08-04,0.4,N,Fire,FUL
528,BC,54.7592,-123.140199999999,2023,7,17,2023-07-17,0.08,N,Fire,FUL
529,BC,53.9727,-122.0778,2023,7,23,2023-07-23,0.009,N,Fire,FUL
530,BC,51.4622999999999,-119.7008,2023,7,17,2023-07-17,1771.9,N,Fire,MOD
531,BC,52.7614,-122.1575,2023,7,15,2023-07-15,0.009,H,Fire,FUL
532,BC,52.1328,-118.4882,2023,7,1,2023-07-01,0.009,N,Fire,FUL
533,BC,49.0405999999999,-119.1305,2023,8,6,2023-08-06,0.009,N,Fire,FUL
534,BC,53.161,-123.3878,2023,5,20,2023-05-20,1.2,N,Fire,FUL
535,BC,58.8513,-123.9691,2023,9,3,2023-09-03,0.009,N,Fire, 
536,BC,51.1648,-118.1837,2023,7,24,2023-07-24,0.009,N,Fire,FUL
537,BC,49.2871,-117.6845,2023,8,23,2023-08-23,0.009,N,Fire,FUL
538,BC,49.314,-121.7264,2023,8,29,2023-08-29,1.5,N,Fire,FUL
539,BC,52.8138,-122.9345,2023,7,7,2023-07-07,2784.69999999999,N,Fire,FUL
540,BC,51.8605,-120.9781,2023,6,24,2023-06-24,0.009,N,Fire,FUL
541,BC,51.1679,-125.017,2023,7,13,2023-07-13,238.0,N,Fire,MON
542,BC,59.8051,-121.7854,2023,7,10,2023-07-10,6996.39999999999,N,Fire,MON
543,BC,49.3723,-117.575,2023,5,27,2023-05-27,0.009,N,Fire,FUL
544,BC,52.7548,-122.602099999999,2023,7,21,2023-07-21,0.64,N,Fire,FUL
545,BC,49.8718,-123.9516,2023,8,28,2023-08-28,2.5,N,Fire,FUL
546,BC,54.8858999999999,-122.982,2023,7,6,2023-07-06,0.2,N,Fire,FUL
547,BC,53.7496999999999,-122.5618,2023,7,21,2023-07-21,0.009,N,Fire,FUL
548,BC,58.2226,-123.8847,2023,6,9,2023-06-09,804.46,N,Fire,MON
549,BC,58.4786,-121.8788,2023,6,21,2023-06-21,0.0,N,Fire,FUL
550,BC,51.5820999999999,-118.606399999999,2023,8,4,2023-08-04,0.05,N,Fire,FUL
551,BC,53.7124999999999,-125.2913,2023,7,22,2023-07-22,0.009,N,Fire,FUL
552,BC,53.0418999999999,-123.4067,2023,7,7,2023-07-07,1297.59999999999,N,Fire,FUL
553,BC,51.0364,-125.150099999999,2023,8,17,2023-08-17,181.0,N,Fire,MON
554,BC,53.1229,-120.0333,2023,7,21,2023-07-21,0.5,N,Fire,MON
555,BC,50.4919,-124.3295,2023,8,29,2023-08-29,2.0,N,Fire,MON
556,BC,54.7353,-125.175299999999,2023,7,8,2023-07-08,1503.4,N,Fire,FUL
557,BC,50.6693,-123.9888,2023,8,16,2023-08-16,302.0,N,Fire,MON
558,BC,53.9583,-123.795,2023,7,12,2023-07-12,0.009,N,Fire,FUL
559,BC,49.2396,-121.4832,2023,9,8,2023-09-08,20.0,N,Fire,MON
560,BC,50.8248,-120.530199999999,2023,8,9,2023-08-09,0.009,N,Fire,FUL
561,BC,54.6306,-125.1299,2023,7,15,2023-07-15,122.0,N,Fire,FUL
562,BC,59.2839,-122.1495,2023,7,9,2023-07-09,888.009999999999,N,Fire,MON
563,BC,53.9605999999999,-123.4764,2023,9,20,2023-09-20,0.2,N,Fire,FUL
564,BC,54.1938999999999,-124.1163,2023,7,16,2023-07-16,2.36,N,Fire,FUL
565,BC,52.0739999999999,-121.3004,2023,5,18,2023-05-18,0.04,N,Fire,FUL
566,BC,52.9570999999999,-125.672,2023,7,6,2023-07-06,21926.5,N,Fire,MOD
567,BC,50.9998,-120.0222,2023,7,9,2023-07-09,0.009,N,Fire,FUL
568,BC,50.3451999999999,-122.9032,2023,8,29,2023-08-29,0.009,N,Fire,FUL
569,BC,55.0103999999999,-127.447599999999,2023,7,10,2023-07-10,556.13,N,Fire,MOD
570,BC,54.0257,-123.4471,2023,7,22,2023-07-22,0.46,N,Fire,FUL
571,BC,48.895,-123.6583,2023,6,13,2023-06-13,0.009,H,Fire,FUL
572,BC,54.3827,-123.5167,2023,8,4,2023-08-04,0.009,N,Fire,FUL
573,BC,52.829,-122.2172,2023,7,15,2023-07-15,0.5,N,Fire,FUL
574,BC,55.1878,-124.952699999999,2023,8,21,2023-08-21,1.8,N,Fire,FUL
575,BC,59.2269,-128.0591,2023,8,25,2023-08-25,7301.75,N,Fire,MON
576,BC,49.563,-125.6133,2023,8,28,2023-08-28,0.009,N,Fire,FUL
577,BC,52.2749,-120.7698,2023,7,16,2023-07-16,0.009,N,Fire,FUL
578,BC,51.4499,-119.4267,2023,7,16,2023-07-16,1.46,N,Fire,FUL
579,BC,55.7122999999999,-126.3024,2023,7,9,2023-07-09,0.009,N,Fire,FUL
580,BC,50.3736999999999,-122.7878,2023,7,12,2023-07-12,0.02,N,Fire,FUL
581,BC,53.4540999999999,-124.2051,2023,7,11,2023-07-11,1144.3,N,Fire,MOD
582,BC,50.0155999999999,-117.342,2023,8,7,2023-08-07,28.0,N,Fire,MOD
583,BC,49.7128,-114.9208,2023,7,21,2023-07-21,1295.0,N,Fire,FUL
584,BC,54.6734999999999,-127.1465,2023,7,7,2023-07-07,5.6,N,Fire,FUL
585,BC,53.1661,-123.712599999999,2023,7,9,2023-07-09,7864.0,N,Fire,FUL
586,BC,59.8265,-123.5519,2023,6,4,2023-06-04,37793.9,N,Fire,MOD
587,BC,53.8153999999999,-121.962999999999,2023,7,21,2023-07-21,4.0,N,Fire,FUL
588,BC,49.6214,-123.7443,2023,8,28,2023-08-28,0.009,N,Fire,FUL
589,BC,58.1993999999999,-121.1049,2023,7,14,2023-07-14,4.2,N,Fire,FUL
590,BC,53.5681999999999,-125.2453,2023,7,10,2023-07-10,34853.5999999999,N,Fire,FUL
591,BC,58.2128999999999,-122.0065,2023,9,13,2023-09-13,6.4,N,Fire, 
592,BC,52.143,-119.994,2023,7,8,2023-07-08,0.009,N,Fire,MOD
593,BC,53.2252,-124.9064,2023,7,10,2023-07-10,4878.8,N,Fire,MOD
594,BC,54.6799,-122.209599999999,2023,6,28,2023-06-28,0.3,N,Fire,FUL
595,BC,49.3532,-119.155,2023,8,13,2023-08-13,0.8,N,Fire,FUL
596,BC,50.7939,-120.1771,2023,7,12,2023-07-12,0.87,N,Fire,FUL
597,BC,53.6869,-121.6416,2023,7,21,2023-07-21,0.009,N,Fire,MON
598,BC,49.7023,-123.9012,2023,8,29,2023-08-29,0.009,N,Fire,FUL
599,BC,49.7603,-117.2806,2023,8,6,2023-08-06,0.2,N,Fire,FUL
600,BC,52.7807999999999,-124.0172,2023,7,7,2023-07-07,3.6,N,Fire,FUL
601,BC,50.8933,-119.6799,2023,7,17,2023-07-17,0.009,N,Fire,FUL
602,BC,53.371,-122.6454,2023,6,21,2023-06-21,0.009,N,Fire,FUL
603,BC,55.7976999999999,-125.4963,2023,6,22,2023-06-22,0.0,N,Fire,FUL
604,BC,50.0531999999999,-117.7697,2023,7,30,2023-07-30,7.7,N,Fire,FUL
605,BC,51.1375999999999,-124.9945,2023,7,13,2023-07-13,122.0,N,Fire,MON
606,BC,53.8134999999999,-122.0264,2023,7,21,2023-07-21,11.5,N,Fire,FUL
607,BC,53.9133,-121.5958,2023,7,21,2023-07-21,0.009,N,Fire,FUL
608,BC,51.0347,-118.608999999999,2023,8,21,2023-08-21,0.009,N,Fire,FUL
609,BC,54.7558,-120.0287,2023,5,20,2023-05-20,0.009,N,Fire,FUL
610,BC,56.262,-127.6776,2023,7,10,2023-07-10,0.2,N,Fire,MON
611,BC,53.0108999999999,-123.6132,2023,7,9,2023-07-09,0.009,N,Fire,FUL
612,BC,55.5450999999999,-127.0774,2023,7,12,2023-07-12,0.16,N,Fire,FUL
